# Omega Rho_mean Rho_error Rho_sample_0 Rho_sample_1 Rho_sample_2 Rho_sample_3 Rho_sample_4 Rho_sample_5 Rho_sample_6 Rho_sample_7 Rho_sample_8 Rho_sample_9
1.643286573146292562e-01 1.989485669404305934e+00 1.398411475412688829e-02 1.998183181997545077e+00 1.996951091089252728e+00 1.986101506598653810e+00 1.984845099586286521e+00 1.988845420617482151e+00 1.990190151832672560e+00 1.989431946345218361e+00 1.986182303571487395e+00 1.989301530790597905e+00 1.985044336858800218e+00
1.683366733466933607e-01 2.018968108024033814e+00 1.343237131988898186e-02 2.027206444513203198e+00 2.026233494058552687e+00 2.015676423503126369e+00 2.014660540673292477e+00 2.018100705373613302e+00 2.019730197667664928e+00 2.018884481764712024e+00 2.015748057236322666e+00 2.019009529734694830e+00 2.014605399042077583e+00
1.723446893787574929e-01 2.047497534769131988e+00 1.284199858498891525e-02 2.055242745870213383e+00 2.054534779414306733e+00 2.044312761096049424e+00 2.043543146589546833e+00 2.046399527320136524e+00 2.048316756551343598e+00 2.047386359413477130e+00 2.044372328106975445e+00 2.047766397216388423e+00 2.043228104158504088e+00
1.763527054108216252e-01 2.075039633007190076e+00 1.222107547265998372e-02 2.082261625036577080e+00 2.081822968402331941e+00 2.071975375165713285e+00 2.071456022708188627e+00 2.073708938825398196e+00 2.075915362596742586e+00 2.074903559055362834e+00 2.072019829533981561e+00 2.075536226740106294e+00 2.070876789861699763e+00
1.803607214428857575e-01 2.101647504750441264e+00 1.157867935052632642e-02 2.108320297952625211e+00 2.108153782391889663e+00 2.098716383105231120e+00 2.098449583540580310e+00 2.100083322404239894e+00 2.102579000916458885e+00 2.101489442539019148e+00 2.098742563783608350e+00 2.102370619664673423e+00 2.097603054224238317e+00
1.843687374749498897e-01 2.127289549662063184e+00 1.092395122222268589e-02 2.133390886377777740e+00 2.133497927562635788e+00 2.124503310900499820e+00 2.124489762601946108e+00 2.125492363814581065e+00 2.128275916521532807e+00 2.127112642273484067e+00 2.124507964903223467e+00 2.128236540184097692e+00 2.123373996505122374e+00
1.883767535070140220e-01 2.152014079168207861e+00 1.026719370842301728e-02 2.157525563456842210e+00 2.157906220346191617e+00 2.149383476349280730e+00 2.149622369167884184e+00 2.149985548154965898e+00 2.153054299839643360e+00 2.151821663744624580e+00 2.149363284646280015e+00 2.153180981346635381e+00 2.148236514881501247e+00
1.923847695390781265e-01 2.175797332465971401e+00 9.619247108568351398e-03 2.180704088024563170e+00 2.181357131086889112e+00 2.173332217650671527e+00 2.173821334256526683e+00 2.173540290027865751e+00 2.176890234813547487e+00 2.175592913369240211e+00 2.173283819524280069e+00 2.177178927404060271e+00 2.172165616662549148e+00
1.963927855711422588e-01 2.198682075462151886e+00 8.992396241163578413e-03 2.202972770537507508e+00 2.203895767096198721e+00 2.196391320886723619e+00 2.197127146731463476e+00 2.196200406604488897e+00 2.199826363727438228e+00 2.198469286090094066e+00 2.196311337327911506e+00 2.200272022333212618e+00 2.195202772306571681e+00
2.004008016032063910e-01 2.220646457848404420e+00 8.399955995381534757e-03 2.224313001962486158e+00 2.225502373507791454e+00 2.218538036386026313e+00 2.219515850409036872e+00 2.217945101067105629e+00 2.221840680408907698e+00 2.220429035005571983e+00 2.218423094888757330e+00 2.222437352164160274e+00 2.217325001662500572e+00
2.044088176352705233e-01 2.241737531590315413e+00 7.856910076125839942e-03 2.244775041729047960e+00 2.246226171848328068e+00 2.239818457181108613e+00 2.241032461531398567e+00 2.238822333721894431e+00 2.242980117757763736e+00 2.241519278135369220e+00 2.239665211516559395e+00 2.243721055400142994e+00 2.238578179585240857e+00
2.084168336673346555e-01 2.261929702515262708e+00 7.379140350069505680e-03 2.264336210824108964e+00 2.266043485466220364e+00 2.260206114220128626e+00 2.261649508175313184e+00 2.258807438758938080e+00 2.263218924960320955e+00 2.261714464808878500e+00 2.260011269677158374e+00 2.264096665644117934e+00 2.258935706926874509e+00
2.124248496993987878e-01 2.281265372189456464e+00 6.983204296235777028e-03 2.283041744655150751e+00 2.284998674153582598e+00 2.279742493449014695e+00 2.281407613809825818e+00 2.277943589533933277e+00 2.282599386553025411e+00 2.281057005187571818e+00 2.279502822650016469e+00 2.283605870183428976e+00 2.278438948641745121e+00
2.164328657314629201e-01 2.299732218544989326e+00 6.684422109731523107e-03 2.300881912975253574e+00 2.303081171348623002e+00 2.298414421632665849e+00 2.300292812266600428e+00 2.296219240545974039e+00 2.301109035250705315e+00 2.299534564120168767e+00 2.298126788110936403e+00 2.302235678523225193e+00 2.297074685824445517e+00
2.204408817635270246e-01 2.317363722617022948e+00 6.494977769724721330e-03 2.317892645237116689e+00 2.320326186934741575e+00 2.316254521610109585e+00 2.318337066781380074e+00 2.313668513787033643e+00 2.318781236937988322e+00 2.317180580075151042e+00 2.315915892860331837e+00 2.320019044640098560e+00 2.314875511877889203e+00
2.244488977955911568e-01 2.334148349256083055e+00 6.421193204092228747e-03 2.334064652972445586e+00 2.336723746198484442e+00 2.333250451652802315e+00 2.335527436352912822e+00 2.330280515217616255e+00 2.335604318292635817e+00 2.333983455473727542e+00 2.332857921329032358e+00 2.336943949206228055e+00 2.331829121841528352e+00
2.284569138276552891e-01 2.350117440003504754e+00 6.462096225995552640e-03 2.349431358184005170e+00 2.352306703879147420e+00 2.349432753426108800e+00 2.351893994814924227e+00 2.346087091957810067e+00 2.351609513302599375e+00 2.349974444034967025e+00 2.348983550343208826e+00 2.353041386867908091e+00 2.347966105971469375e+00
2.324649298597194214e-01 2.365266751351661867e+00 6.609197797096255135e-03 2.363990421807934617e+00 2.367072186357637165e+00 2.364796427380202903e+00 2.367431330225201691e+00 2.361084498142642207e+00 2.366792453831866982e+00 2.365149196758160599e+00 2.364287935099594229e+00 2.368306810044205069e+00 2.363281569387435166e+00
2.364729458917835536e-01 2.379621454458802354e+00 6.848440659384261511e-03 2.377768740759442334e+00 2.381046661557202349e+00 2.379365910295769382e+00 2.382163582480107511e+00 2.375298287730411850e+00 2.381178210518801741e+00 2.379532759041319778e+00 2.378795673964156698e+00 2.382765203124102449e+00 2.377800066872739926e+00
2.404809619238476859e-01 2.393181981855691198e+00 7.162740827067201090e-03 2.390768318512686896e+00 2.394231739499519396e+00 2.393140937391692979e+00 2.396090243199257230e+00 2.388729256636181297e+00 2.394767105417932918e+00 2.393125422260606427e+00 2.392506679931647007e+00 2.396416857113317977e+00 2.391521496153483639e+00
2.444889779559117904e-01 2.405966210899260105e+00 7.534632145761324326e-03 2.403008430334928835e+00 2.406646389792796548e+00 2.406138718437584423e+00 2.409228374141346496e+00 2.401395553592529986e+00 2.407576923082960008e+00 2.405944906959434970e+00 2.405438346209886280e+00 2.409279602963039668e+00 2.404463244000290878e+00
2.484969939879759226e-01 2.417982446191504931e+00 7.947905912772447803e-03 2.414498630758471709e+00 2.418299909424350691e+00 2.418366924250152650e+00 2.421585557473366457e+00 2.413305713529992236e+00 2.419615875746620848e+00 2.417999348092820355e+00 2.417598537690994753e+00 2.421361754092302920e+00 2.416633187492308377e+00
2.525050100200400549e-01 2.429243548753328152e+00 8.388492525328665114e-03 2.425252875804843278e+00 2.429206061952872364e+00 2.429837815535289547e+00 2.433174036730191947e+00 2.424472763093879824e+00 2.430896742129886601e+00 2.429301425520646873e+00 2.428999714857516423e+00 2.432676249910002753e+00 2.428043810516287593e+00
2.565130260521041872e-01 2.439765132596514174e+00 8.844662145274274911e-03 2.435287724488288674e+00 2.439381274150529855e+00 2.440566441072676618e+00 2.444008908487422360e+00 2.434912422561211987e+00 2.441435063187515020e+00 2.439866562557158058e+00 2.439657130733394741e+00 2.443238845628480593e+00 2.438710400020655200e+00
2.605210420841683194e-01 2.449540264357048081e+00 9.306782620554506641e-03 2.444597093659487186e+00 2.448819344628935468e+00 2.450545328154940083e+00 2.454082771710756283e+00 2.444617858660806053e+00 2.451223824618781411e+00 2.449687625977134964e+00 2.449563529820680596e+00 2.453042771152738499e+00 2.448625753209532352e+00
2.645290581162324517e-01 2.458615853003546459e+00 9.767310337620502270e-03 2.453228506951454335e+00 2.457567819583618363e+00 2.459820900596744409e+00 2.463442249972836784e+00 2.453635924169393245e+00 2.460309899169774717e+00 2.458811321215050860e+00 2.458765535307514849e+00 2.462135225222698232e+00 2.457836533863943185e+00
2.685370741482965840e-01 2.466954266607548796e+00 1.021994338640529187e-02 2.461144998398935080e+00 2.465589654642541095e+00 2.468355038047708838e+00 2.472049346147939364e+00 2.461929055314073356e+00 2.468655568497629016e+00 2.467199802125928709e+00 2.467225262925572871e+00 2.470478790054328133e+00 2.466304937753470039e+00
2.725450901803607162e-01 2.474624905259150687e+00 1.066008320099337200e-02 2.468416280066890067e+00 2.472954715455772057e+00 2.476216739168277670e+00 2.479973381599783089e+00 2.469566460355816506e+00 2.476330228040506398e+00 2.474922259855495632e+00 2.475011901895264543e+00 2.478143273656458145e+00 2.474100199644347242e+00
2.765531062124248485e-01 2.481572187303910937e+00 1.108363949004542888e-02 2.474987268714265998e+00 2.479607886381039794e+00 2.483349981504852089e+00 2.487158506314527617e+00 2.476492579806274019e+00 2.483278213501536769e+00 2.481922888692694951e+00 2.482069677995059287e+00 2.485073360598530900e+00 2.481166642014210666e+00
2.805611222444889807e-01 2.487881853314700908e+00 1.148796181089269293e-02 2.480943743849115535e+00 2.485635210358585034e+00 2.489840189009931315e+00 2.493690563921473924e+00 2.482792849947075720e+00 2.489585288278332253e+00 2.488287221487374357e+00 2.488484193087957763e+00 2.491355290563858293e+00 2.487589914823314707e+00
2.845691382765530575e-01 2.493487271704952768e+00 1.187038924491110037e-02 2.486219420814461678e+00 2.490970416109218544e+00 2.495620335716462801e+00 2.499502742952782963e+00 2.488400611363978943e+00 2.495184747130646752e+00 2.493948397413385365e+00 2.494188675945042899e+00 2.496922744816548523e+00 2.493303352641775827e+00
2.885771543086171897e-01 2.498474453401736017e+00 1.222951004524220828e-02 2.490900143202189998e+00 2.495699678674784039e+00 2.500776188780872822e+00 2.504681285493930432e+00 2.493401502692198068e+00 2.500162639930810116e+00 2.498992224232921444e+00 2.499269062594758228e+00 2.501862284589430274e+00 2.498392943631432495e+00
2.925851703406813220e-01 2.502784793345786518e+00 1.256367366781264809e-02 2.494927474613372276e+00 2.499764645909877459e+00 2.505248806854275312e+00 2.509167521008011548e+00 2.497736811454141392e+00 2.504460310237960119e+00 2.503359869521300851e+00 2.503666659648532633e+00 2.506115676747896259e+00 2.502800098193388667e+00
2.965931863727454543e-01 2.506499186458736261e+00 1.287228169837721821e-02 2.498381979035037226e+00 2.503246258928176537e+00 2.509118906441210939e+00 2.513042671743082934e+00 2.501487014822155963e+00 2.508158703750781093e+00 2.507132033057266618e+00 2.507462343046745534e+00 2.509764394344917271e+00 2.506605746519310340e+00
3.006012024048095865e-01 2.509553517785675147e+00 1.315431539708109693e-02 2.501199594985291874e+00 2.506080575896094231e+00 2.512322079645259443e+00 2.516242622474539115e+00 2.504587847209774232e+00 2.511193667234643545e+00 2.510244375332041589e+00 2.510591951234876884e+00 2.512744722046192258e+00 2.509745830028089486e+00
3.046092184368737188e-01 2.512036460309927666e+00 1.340979912638239763e-02 2.503468488821654070e+00 2.508356199240493467e+00 2.514946894147882084e+00 2.518856483122745793e+00 2.507127503293747672e+00 2.513653944142208552e+00 2.512785388427782873e+00 2.513144191455837007e+00 2.515145941948201180e+00 2.512309104586310404e+00
3.086172344689378511e-01 2.513889038746034199e+00 1.363820379031803649e-02 2.505129608464124136e+00 2.510014243823432523e+00 2.516934134451276783e+00 2.520825357518240217e+00 2.509046801587171860e+00 2.515480540626003236e+00 2.514695881531439081e+00 2.515060082872695446e+00 2.516909507636661658e+00 2.514236685006591809e+00
3.126252505010019833e-01 2.515176278592856640e+00 1.383984399774430309e-02 2.506247428267011745e+00 2.511119607563610856e+00 2.518348753629981562e+00 2.522214716032659787e+00 2.510410300533437944e+00 2.516738551053670392e+00 2.516040707167197965e+00 2.516404718407382113e+00 2.518101032981143295e+00 2.515593715097725003e+00
3.166332665330661156e-01 2.515872994061884249e+00 1.401470616226916169e-02 2.506796473585464646e+00 2.511647077474027157e+00 2.519165411199898230e+00 2.522999597973531127e+00 2.511192506245669254e+00 2.517402808141545378e+00 2.516794485316350638e+00 2.517152956477190173e+00 2.518695813370598113e+00 2.516355129978227190e+00
3.206412825651302478e-01 2.516010100459907584e+00 1.416321762125416495e-02 2.506807129722988581e+00 2.511627420690850432e+00 2.519414960941754433e+00 2.523211323495738512e+00 2.511423905048186356e+00 2.517504287775807370e+00 2.516987962975349102e+00 2.517335799713970257e+00 2.518725311746557338e+00 2.516551986390173745e+00
3.246492985971943801e-01 2.515594849272319244e+00 1.428579145339981156e-02 2.506286162210707325e+00 2.511067748073180894e+00 2.519104586441983429e+00 2.522857503957402603e+00 2.511111353020528902e+00 2.517050293792313376e+00 2.516628223189892655e+00 2.516960590685058285e+00 2.518197297085792208e+00 2.516191683981963578e+00
3.286573146292585124e-01 2.514624963128469837e+00 1.438288407581042247e-02 2.505230809123717428e+00 2.509965632863269569e+00 2.518231950153386300e+00 2.521936211709044695e+00 2.510252183773226342e+00 2.516038602326954976e+00 2.515712823863192948e+00 2.516025151365531620e+00 2.517109996379899073e+00 2.515272099569457964e+00
3.326653306613226446e-01 2.513143251783392262e+00 1.445529385417122260e-02 2.503683196824007418e+00 2.508363627527238737e+00 2.516839887065088988e+00 2.520490752385952327e+00 2.508888731521504933e+00 2.514512108124153489e+00 2.514284437826780128e+00 2.514572428441403051e+00 2.515506762413163955e+00 2.513836215873599400e+00
3.366733466933867214e-01 2.511108828606984034e+00 1.450341132114909594e-02 2.501602042265724357e+00 2.506220722728167871e+00 2.514887434375525643e+00 2.518480504002621689e+00 2.506979771713296223e+00 2.512429968920490087e+00 2.512302013181699323e+00 2.512561636573019008e+00 2.513347162825958936e+00 2.511843302941489497e+00
3.406813627254508536e-01 2.508601427481296220e+00 1.452838239037602779e-02 2.499066205531502938e+00 2.503616278844583931e+00 2.512454447299259819e+00 2.515985828226215748e+00 2.504604493504724694e+00 2.509872033380869283e+00 2.509845182910786843e+00 2.510072690014795604e+00 2.510711487926262198e+00 2.509373289748675795e+00
