# mean_total_loss mean_main_loss mean_smoothness_loss mean_l2_loss sample_0_total_loss sample_0_main_loss sample_0_smoothness_loss sample_0_l2_loss sample_1_total_loss sample_1_main_loss sample_1_smoothness_loss sample_1_l2_loss sample_2_total_loss sample_2_main_loss sample_2_smoothness_loss sample_2_l2_loss sample_3_total_loss sample_3_main_loss sample_3_smoothness_loss sample_3_l2_loss sample_4_total_loss sample_4_main_loss sample_4_smoothness_loss sample_4_l2_loss sample_5_total_loss sample_5_main_loss sample_5_smoothness_loss sample_5_l2_loss sample_6_total_loss sample_6_main_loss sample_6_smoothness_loss sample_6_l2_loss sample_7_total_loss sample_7_main_loss sample_7_smoothness_loss sample_7_l2_loss sample_8_total_loss sample_8_main_loss sample_8_smoothness_loss sample_8_l2_loss sample_9_total_loss sample_9_main_loss sample_9_smoothness_loss sample_9_l2_loss
1.067636184692382812e+02 6.179950105433817953e-06 6.247038299989071675e-07 1.049786224365234375e+02 1.144479119830066338e-05 6.155602818580518942e-07 1.056198196411132812e+02 1.705118120298720896e-05 6.406258989954949357e-07 1.050282592773437500e+02 2.201429742854088545e-05 6.298593007159070112e-07 1.044456100463867188e+02 1.889162376755848527e-05 6.395380296453367919e-07 1.047741546630859375e+02 7.769046533212531358e-06 6.246216344152344391e-07 1.069293060302734375e+02 1.994770900637377053e-05 6.294713443821819965e-07 1.060363082885742188e+02 1.817585325625259429e-05 6.303277473307389300e-07 1.061381454467773438e+02 1.511562095402041450e-05 6.383251616171037313e-07 1.067123336791992188e+02 1.138187508331611753e-05 6.143411042103252839e-07 1.048411254882812500e+02 6.321953151200432330e-06 6.165536774460633751e-07
1.066923370361328125e+02 6.161913006508257240e-06 6.247083774724160321e-07 1.048928985595703125e+02 1.149775471276370808e-05 6.155899541226972360e-07 1.055074768066406250e+02 1.707840601739007980e-05 6.406588681784342043e-07 1.049017486572265625e+02 2.201381539634894580e-05 6.298811285887495615e-07 1.043197021484375000e+02 1.894295928650535643e-05 6.395799800884560682e-07 1.046853408813476562e+02 7.786389687680639327e-06 6.246680186450248584e-07 1.068221359252929688e+02 1.990678902075160295e-05 6.294757781688531395e-07 1.059142990112304688e+02 1.812222944863606244e-05 6.303502004811889492e-07 1.060307312011718750e+02 1.511917344032553956e-05 6.383427262335317209e-07 1.066152496337890625e+02 1.135305956267984584e-05 6.143299060568097048e-07 1.047608718872070312e+02 6.369940365402726457e-06 6.166047228362003807e-07
1.066210098266601562e+02 6.146863597678020597e-06 6.247155965866113547e-07 1.048067779541015625e+02 1.155441168521065265e-05 6.156221843411913142e-07 1.053948516845703125e+02 1.711111872282344848e-05 6.406943953152222093e-07 1.047752075195312500e+02 2.201850838901009411e-05 6.299056281022785697e-07 1.041932830810546875e+02 1.899738708743825555e-05 6.396250000761938281e-07 1.045962066650390625e+02 7.805675522831734270e-06 6.247170176720828749e-07 1.067152633666992188e+02 1.987042196560651064e-05 6.294828267527918797e-07 1.057923660278320312e+02 1.807280750654172152e-05 6.303756094894197304e-07 1.059230041503906250e+02 1.512738708697725087e-05 6.383633603945781942e-07 1.065182342529296875e+02 1.132867055275710300e-05 6.143217206044937484e-07 1.046800537109375000e+02 6.420999397960258648e-06 6.166581556499295402e-07
1.065496063232421875e+02 6.134707746241474524e-06 6.247253736546554137e-07 1.047201766967773438e+02 1.161493491963483393e-05 6.156569156701152679e-07 1.052819213867187500e+02 1.714901009108871222e-05 6.407326509361155331e-07 1.046486206054687500e+02 2.202871291956398636e-05 6.299327992564940359e-07 1.040662765502929688e+02 1.905493627418763936e-05 6.396729190782934893e-07 1.045067596435546875e+02 7.826873115845955908e-06 6.247685746529896278e-07 1.066086349487304688e+02 1.983839320018887520e-05 6.294925469774170779e-07 1.056704711914062500e+02 1.802776569093111902e-05 6.304040311988501344e-07 1.058150329589843750e+02 1.514004998171003535e-05 6.383869504134054296e-07 1.064212493896484375e+02 1.130890450440347195e-05 6.143166046967962757e-07 1.045985412597656250e+02 6.474978363257832825e-06 6.167140895740885753e-07
1.064781112670898438e+02 6.125359959696652368e-06 6.247378223633859307e-07 1.046330413818359375e+02 1.167945265478920192e-05 6.156942617963068187e-07 1.051686172485351562e+02 1.719188730930909514e-05 6.407732939806010108e-07 1.045219116210937500e+02 2.204474549216683954e-05 6.299626988948148210e-07 1.039385833740234375e+02 1.911557228595484048e-05 6.397237939381739125e-07 1.044169845581054688e+02 7.849955181882251054e-06 6.248228032745828386e-07 1.065022277832031250e+02 1.981061723199672997e-05 6.295049388427287340e-07 1.055485992431640625e+02 1.798733501345850527e-05 6.304354656094801612e-07 1.057067413330078125e+02 1.515693020337494090e-05 6.384134394465945661e-07 1.063241500854492188e+02 1.129390057030832395e-05 6.143147857073927298e-07 1.045163269042968750e+02 6.531714006996480748e-06 6.167724109218397643e-07
1.064064788818359375e+02 6.118783403508132324e-06 6.247529995562217664e-07 1.045453338623046875e+02 1.174808494397439063e-05 6.157341090329282451e-07 1.050549392700195312e+02 1.723966852296143770e-05 6.408164949789352249e-07 1.043950195312500000e+02 2.206688623118679971e-05 6.299953270172409248e-07 1.038102111816406250e+02 1.917925510497298092e-05 6.397776246558350977e-07 1.043268203735351562e+02 7.874904440541286021e-06 6.248797035368625075e-07 1.063960266113281250e+02 1.978707587113603950e-05 6.295200591921457089e-07 1.054266357421875000e+02 1.795174830476753414e-05 6.304700264081475325e-07 1.055981140136718750e+02 1.517783948656870052e-05 6.384428274941456039e-07 1.062269439697265625e+02 1.128371241065906361e-05 6.143160931060265284e-07 1.044334259033203125e+02 6.591073088202392682e-06 6.168331765366019681e-07
1.063346710205078125e+02 6.114968073234194890e-06 6.247709052331629209e-07 1.044569854736328125e+02 1.182087180495727807e-05 6.157765142233984079e-07 1.049408264160156250e+02 1.729231007630005479e-05 6.408621970876993146e-07 1.042678833007812500e+02 2.209540070907678455e-05 6.300306836237723473e-07 1.036811065673828125e+02 1.924592652358114719e-05 6.398340701707638800e-07 1.042362365722656250e+02 7.901721801317762583e-06 6.249392754398286343e-07 1.062900161743164062e+02 1.976782732526771724e-05 6.295378511822491419e-07 1.053045959472656250e+02 1.792125840438529849e-05 6.305078841251088306e-07 1.054891052246093750e+02 1.520260866527678445e-05 6.384750577126396820e-07 1.061295166015625000e+02 1.127832547354046255e-05 6.143206974229542539e-07 1.043497238159179688e+02 6.652944648521952331e-06 6.168965001052129082e-07
1.062626800537109375e+02 6.113917606853647158e-06 6.247915393942093942e-07 1.043679275512695312e+02 1.189783324662130326e-05 6.158216478979738895e-07 1.048262329101562500e+02 1.734980287437792867e-05 6.409103434634744190e-07 1.041404571533203125e+02 2.213051448052283376e-05 6.300687687144090887e-07 1.035512390136718750e+02 1.931552287715021521e-05 6.398934147000545636e-07 1.041452102661132812e+02 7.930394531285855919e-06 6.250015758269000798e-07 1.061841354370117188e+02 1.975294617295730859e-05 6.295584284998767544e-07 1.051823806762695312e+02 1.789604721125215292e-05 6.305488682301074732e-07 1.053796386718750000e+02 1.523112132417736575e-05 6.385101301020768005e-07 1.060318527221679688e+02 1.127768700825981796e-05 6.143287123450136278e-07 1.042652511596679688e+02 6.717241376463789493e-06 6.169621542539971415e-07
1.061903991699218750e+02 6.115647920523770154e-06 6.248150157261989079e-07 1.042781066894531250e+02 1.197896290250355378e-05 6.158694532132358290e-07 1.047110977172851562e+02 1.741213600325863808e-05 6.409610477930982597e-07 1.040126647949218750e+02 2.217240762547589839e-05 6.301096959759888705e-07 1.034205322265625000e+02 1.938800596690271050e-05 6.399557150871260092e-07 1.040537643432617188e+02 7.960932634887285531e-06 6.250666615414957050e-07 1.060783843994140625e+02 1.974250335479155183e-05 6.295817343016096856e-07 1.050599670410156250e+02 1.787625660654157400e-05 6.305933197836566251e-07 1.052697143554687500e+02 1.526330015622079372e-05 6.385481015058758203e-07 1.059338989257812500e+02 1.128171879827277735e-05 6.143400241853669286e-07 1.041799697875976562e+02 6.783905519114341587e-06 6.170304232000489719e-07
1.061178970336914062e+02 6.120179932622704655e-06 6.248413910725503229e-07 1.041874465942382812e+02 1.206420074595371261e-05 6.159200438560219482e-07 1.045954437255859375e+02 1.747933310980442911e-05 6.410142532331519760e-07 1.038844451904296875e+02 2.222123839601408690e-05 6.301534085650928319e-07 1.032890014648437500e+02 1.946334123203996569e-05 6.400209144885593560e-07 1.039617919921875000e+02 7.993349754542578012e-06 6.251344757401966490e-07 1.059727020263671875e+02 1.973656071641016752e-05 6.296077685874479357e-07 1.049372863769531250e+02 1.786197572073433548e-05 6.306408977252431214e-07 1.051593399047851562e+02 1.529909059172496200e-05 6.385886877069424372e-07 1.058355789184570312e+02 1.129031988966744393e-05 6.143548034742707387e-07 1.040937805175781250e+02 6.852897968201432377e-06 6.171011364131118171e-07
