# mean_total_loss mean_main_loss mean_smoothness_loss mean_l2_loss
1.859441868800000000e+10 2.215108601376414299e-03 3.002929873764514923e-02 1.859441868800000000e+10
1.859544678400000000e+10 2.205509925261139870e-03 3.003539517521858215e-02 1.859544678400000000e+10
1.859645440000000000e+10 2.196194604039192200e-03 3.004132770001888275e-02 1.859645440000000000e+10
1.859746611200000000e+10 2.187753329053521156e-03 3.004755079746246338e-02 1.859746611200000000e+10
1.859842048000000000e+10 2.179418690502643585e-03 3.005364350974559784e-02 1.859842048000000000e+10
1.859938713600000000e+10 2.170219086110591888e-03 3.005981631577014923e-02 1.859938713600000000e+10
1.860035993600000000e+10 2.160667674615979195e-03 3.006600588560104370e-02 1.860035993600000000e+10
1.860127948800000000e+10 2.153280191123485565e-03 3.007218055427074432e-02 1.860127948800000000e+10
1.860222771200000000e+10 2.145598642528057098e-03 3.007838316261768341e-02 1.860222771200000000e+10
1.860314316800000000e+10 2.137811854481697083e-03 3.008450940251350403e-02 1.860314316800000000e+10
1.860404633600000000e+10 2.130763838067650795e-03 3.009068220853805542e-02 1.860404633600000000e+10
1.860493926400000000e+10 2.122356789186596870e-03 3.009690530598163605e-02 1.860493926400000000e+10
1.860581376000000000e+10 2.114378381520509720e-03 3.010317496955394745e-02 1.860581376000000000e+10
1.860666982400000000e+10 2.107381122186779976e-03 3.010937944054603577e-02 1.860666982400000000e+10
1.860749516800000000e+10 2.101955469697713852e-03 3.011563606560230255e-02 1.860749516800000000e+10
1.860831436800000000e+10 2.095861593261361122e-03 3.012192994356155396e-02 1.860831436800000000e+10
1.860912742400000000e+10 2.089591464027762413e-03 3.012837842106819153e-02 1.860912742400000000e+10
1.860992614400000000e+10 2.083622617647051811e-03 3.013470955193042755e-02 1.860992614400000000e+10
1.861069824000000000e+10 2.079194644466042519e-03 3.014122694730758667e-02 1.861069824000000000e+10
1.861144576000000000e+10 2.075556665658950806e-03 3.014754503965377808e-02 1.861144576000000000e+10
1.861217484800000000e+10 2.071910072118043900e-03 3.015410341322422028e-02 1.861217484800000000e+10
1.861288345600000000e+10 2.068438567221164703e-03 3.016043454408645630e-02 1.861288345600000000e+10
1.861358387200000000e+10 2.065392211079597473e-03 3.016700036823749542e-02 1.861358387200000000e+10
1.861426380800000000e+10 2.062071813270449638e-03 3.017340227961540222e-02 1.861426380800000000e+10
1.861492326400000000e+10 2.059626393020153046e-03 3.017987124621868134e-02 1.861492326400000000e+10
1.861559091200000000e+10 2.056048484519124031e-03 3.018628619611263275e-02 1.861559091200000000e+10
1.861621350400000000e+10 2.054256852716207504e-03 3.019287809729576111e-02 1.861621350400000000e+10
1.861686272000000000e+10 2.051447751000523567e-03 3.019951842725276947e-02 1.861686272000000000e+10
1.861745868800000000e+10 2.051334828138351440e-03 3.020610101521015167e-02 1.861745868800000000e+10
1.861808537600000000e+10 2.048492431640625000e-03 3.021251223981380463e-02 1.861808537600000000e+10
1.861866905600000000e+10 2.047264017164707184e-03 3.021917864680290222e-02 1.861866905600000000e+10
1.861924249600000000e+10 2.046859124675393105e-03 3.022575564682483673e-02 1.861924249600000000e+10
1.863470284800000000e+10 2.047807211056351662e-03 3.023240342736244202e-02 1.863470284800000000e+10
1.862034432000000000e+10 2.048097085207700729e-03 3.023897297680377960e-02 1.862034432000000000e+10
1.862086246400000000e+10 2.049459144473075867e-03 3.024540469050407410e-02 1.862086246400000000e+10
1.862138470400000000e+10 2.049398608505725861e-03 3.025197237730026245e-02 1.862138470400000000e+10
1.862191718400000000e+10 2.050216076895594597e-03 3.025820478796958923e-02 1.862191718400000000e+10
1.862241280000000000e+10 2.051743911579251289e-03 3.026482276618480682e-02 1.862241280000000000e+10
1.862292275200000000e+10 2.052140887826681137e-03 3.027095086872577667e-02 1.862292275200000000e+10
1.862340812800000000e+10 2.053675241768360138e-03 3.027721866965293884e-02 1.862340812800000000e+10
1.862386688000000000e+10 2.056355355307459831e-03 3.028308041393756866e-02 1.862386688000000000e+10
1.862431334400000000e+10 2.059211488813161850e-03 3.028880245983600616e-02 1.862431334400000000e+10
1.862473728000000000e+10 2.063696039840579033e-03 3.029454499483108521e-02 1.862473728000000000e+10
1.862515916800000000e+10 2.066957531496882439e-03 3.030013293027877808e-02 1.862515916800000000e+10
1.862559539200000000e+10 2.071255585178732872e-03 3.030538745224475861e-02 1.862559539200000000e+10
1.862598246400000000e+10 2.075518481433391571e-03 3.031060285866260529e-02 1.862598246400000000e+10
1.862637977600000000e+10 2.080434467643499374e-03 3.031550534069538116e-02 1.862637977600000000e+10
1.862676684800000000e+10 2.085415413603186607e-03 3.032029978930950165e-02 1.862676684800000000e+10
1.862712729600000000e+10 2.092479029670357704e-03 3.032494336366653442e-02 1.862712729600000000e+10
1.863891558400000000e+10 2.101597841829061508e-03 3.032957203686237335e-02 1.863891558400000000e+10
1.862777856000000000e+10 2.109976485371589661e-03 3.033389523625373840e-02 1.862777856000000000e+10
1.862808780800000000e+10 2.119679935276508331e-03 3.033818118274211884e-02 1.862808780800000000e+10
1.862840524800000000e+10 2.127873478457331657e-03 3.034212812781333923e-02 1.862840524800000000e+10
1.862872473600000000e+10 2.138716168701648712e-03 3.034602291882038116e-02 1.862872473600000000e+10
1.862899302400000000e+10 2.151652937754988670e-03 3.034985624253749847e-02 1.862899302400000000e+10
1.862927974400000000e+10 2.162421122193336487e-03 3.035354427993297577e-02 1.862927974400000000e+10
1.862952755200000000e+10 2.176170935854315758e-03 3.035726025700569153e-02 1.862952755200000000e+10
1.862974464000000000e+10 2.191599924117326736e-03 3.036072477698326111e-02 1.862974464000000000e+10
1.862996582400000000e+10 2.206522971391677856e-03 3.036441281437873840e-02 1.862996582400000000e+10
1.863018496000000000e+10 2.224386436864733696e-03 3.036782518029212952e-02 1.863018496000000000e+10
1.863038361600000000e+10 2.242957474663853645e-03 3.037119098007678986e-02 1.863038361600000000e+10
1.863053721600000000e+10 2.262299181893467903e-03 3.037463314831256866e-02 1.863053721600000000e+10
1.863073177600000000e+10 2.282341709360480309e-03 3.037821687757968903e-02 1.863073177600000000e+10
1.863086489600000000e+10 2.304578199982643127e-03 3.038167767226696014e-02 1.863086489600000000e+10
1.863097958400000000e+10 2.329334616661071777e-03 3.038546629250049591e-02 1.863097958400000000e+10
1.863105740800000000e+10 2.356868935748934746e-03 3.038981743156909943e-02 1.863105740800000000e+10
1.863116185600000000e+10 2.382451202720403671e-03 3.039420954883098602e-02 1.863116185600000000e+10
1.863121510400000000e+10 2.413231646642088890e-03 3.039884753525257111e-02 1.863121510400000000e+10
1.863123968000000000e+10 2.446155063807964325e-03 3.040348924696445465e-02 1.863123968000000000e+10
1.863127654400000000e+10 2.479047747328877449e-03 3.040793165564537048e-02 1.863127654400000000e+10
1.863126220800000000e+10 2.516272012144327164e-03 3.041257336735725403e-02 1.863126220800000000e+10
1.863123968000000000e+10 2.554577076807618141e-03 3.041697293519973755e-02 1.863123968000000000e+10
1.863117004800000000e+10 2.598103834316134453e-03 3.042160719633102417e-02 1.863117004800000000e+10
1.863110246400000000e+10 2.643573330715298653e-03 3.042599372565746307e-02 1.863110246400000000e+10
1.863097753600000000e+10 2.691133646294474602e-03 3.043031133711338043e-02 1.863097753600000000e+10
1.863083417600000000e+10 2.744160825386643410e-03 3.043474070727825165e-02 1.863083417600000000e+10
1.863061094400000000e+10 2.803276292979717255e-03 3.043934516608715057e-02 1.863061094400000000e+10
1.863040204800000000e+10 2.863174071535468102e-03 3.044377453625202179e-02 1.863040204800000000e+10
1.863015219200000000e+10 2.925439970567822456e-03 3.044843859970569611e-02 1.863015219200000000e+10
1.862981632000000000e+10 2.998183481395244598e-03 3.045307844877243042e-02 1.862981632000000000e+10
1.862947430400000000e+10 3.073035739362239838e-03 3.045749478042125702e-02 1.862947430400000000e+10
1.862905651200000000e+10 3.157261293381452560e-03 3.046192042529582977e-02 1.862905651200000000e+10
1.862855270400000000e+10 3.247722983360290527e-03 3.046654909849166870e-02 1.862855270400000000e+10
1.862799769600000000e+10 3.345649689435958862e-03 3.047095425426959991e-02 1.862799769600000000e+10
1.862737305600000000e+10 3.452583681792020798e-03 3.047559037804603577e-02 1.862737305600000000e+10
1.862662348800000000e+10 3.570804838091135025e-03 3.048004023730754852e-02 1.862662348800000000e+10
1.862578585600000000e+10 3.698783228173851967e-03 3.048518486320972443e-02 1.862578585600000000e+10
1.862479667200000000e+10 3.841956378892064095e-03 3.049042448401451111e-02 1.862479667200000000e+10
1.862371532800000000e+10 3.997199703007936478e-03 3.049561195075511932e-02 1.862371532800000000e+10
1.862247833600000000e+10 4.168918356299400330e-03 3.050051629543304443e-02 1.862247833600000000e+10
1.862110003200000000e+10 4.353217314928770065e-03 3.050565719604492188e-02 1.862110003200000000e+10
1.861953536000000000e+10 4.556738771498203278e-03 3.051045723259449005e-02 1.861953536000000000e+10
1.861777612800000000e+10 4.782396834343671799e-03 3.051484376192092896e-02 1.861777612800000000e+10
1.861571788800000000e+10 5.032198037952184677e-03 3.051806241273880005e-02 1.861571788800000000e+10
1.861324185600000000e+10 5.319418851286172867e-03 3.051951341331005096e-02 1.861324185600000000e+10
1.861026406400000000e+10 5.665837321430444717e-03 3.052152507007122040e-02 1.861026406400000000e+10
1.860666777600000000e+10 6.083648651838302612e-03 3.052294813096523285e-02 1.860666777600000000e+10
1.860264755200000000e+10 6.576020270586013794e-03 3.052651323378086090e-02 1.860264755200000000e+10
1.859829350400000000e+10 7.067122496664524078e-03 3.051993064582347870e-02 1.859829350400000000e+10
1.859523788800000000e+10 7.517881691455841064e-03 3.052660450339317322e-02 1.859523788800000000e+10
1.859253043200000000e+10 7.903169840574264526e-03 3.052912838757038116e-02 1.859253043200000000e+10
1.858923110400000000e+10 8.353976532816886902e-03 3.053032048046588898e-02 1.858923110400000000e+10
1.858528665600000000e+10 8.907330222427845001e-03 3.053389117121696472e-02 1.858528665600000000e+10
1.858056396800000000e+10 9.516454301774501801e-03 3.053140826523303986e-02 1.858056396800000000e+10
1.857637171200000000e+10 1.014261320233345032e-02 3.053805045783519745e-02 1.857637171200000000e+10
1.857208934400000000e+10 1.068270113319158554e-02 3.053477033972740173e-02 1.857208934400000000e+10
1.856781107200000000e+10 1.131356135010719299e-02 3.054107539355754852e-02 1.856781107200000000e+10
1.856279142400000000e+10 1.193142216652631760e-02 3.053760714828968048e-02 1.856279142400000000e+10
1.855784140800000000e+10 1.265427097678184509e-02 3.054427355527877808e-02 1.855784140800000000e+10
1.855252684800000000e+10 1.331655308604240417e-02 3.054107539355754852e-02 1.855252684800000000e+10
1.854727987200000000e+10 1.408925000578165054e-02 3.054752014577388763e-02 1.854727987200000000e+10
1.854142054400000000e+10 1.484035979956388474e-02 3.054425306618213654e-02 1.854142054400000000e+10
1.853592166400000000e+10 1.568604074418544769e-02 3.055095486342906952e-02 1.853592166400000000e+10
1.852967936000000000e+10 1.654060184955596924e-02 3.054821863770484924e-02 1.852967936000000000e+10
1.852371148800000000e+10 1.751192100346088409e-02 3.055511601269245148e-02 1.852371148800000000e+10
1.851740979200000000e+10 1.843748241662979126e-02 3.055225871503353119e-02 1.851740979200000000e+10
1.851117363200000000e+10 1.952233910560607910e-02 3.055906109511852264e-02 1.851117363200000000e+10
1.850475110400000000e+10 2.054192498326301575e-02 3.055619448423385620e-02 1.850475110400000000e+10
1.849837772800000000e+10 2.173434942960739136e-02 3.056323155760765076e-02 1.849837772800000000e+10
1.849185484800000000e+10 2.285708673298358917e-02 3.056049160659313202e-02 1.849185484800000000e+10
1.848528076800000000e+10 2.417230047285556793e-02 3.056753985583782196e-02 1.848528076800000000e+10
1.847870464000000000e+10 2.537537179887294769e-02 3.056386299431324005e-02 1.847870464000000000e+10
1.847246848000000000e+10 2.672042883932590485e-02 3.057135455310344696e-02 1.847246848000000000e+10
1.846588620800000000e+10 2.803881838917732239e-02 3.057016432285308838e-02 1.846588620800000000e+10
1.845879603200000000e+10 2.962395921349525452e-02 3.057705424726009369e-02 1.845879603200000000e+10
1.845152153600000000e+10 3.112516179680824280e-02 3.057374060153961182e-02 1.845152153600000000e+10
1.844472012800000000e+10 3.274779766798019409e-02 3.058109618723392487e-02 1.844472012800000000e+10
1.843749888000000000e+10 3.434620052576065063e-02 3.058014810085296631e-02 1.843749888000000000e+10
1.842991308800000000e+10 3.620630875229835510e-02 3.058720380067825317e-02 1.842991308800000000e+10
1.842205900800000000e+10 3.796836361289024353e-02 3.058433346450328827e-02 1.842205900800000000e+10
1.841443020800000000e+10 3.993445262312889099e-02 3.059206344187259674e-02 1.841443020800000000e+10
1.840657408000000000e+10 4.176362231373786926e-02 3.059005551040172577e-02 1.840657408000000000e+10
1.839841689600000000e+10 4.390883445739746094e-02 3.059765510261058807e-02 1.839841689600000000e+10
1.839006515200000000e+10 4.592229798436164856e-02 3.059662692248821259e-02 1.839006515200000000e+10
1.838136524800000000e+10 4.826768487691879272e-02 3.060388751327991486e-02 1.838136524800000000e+10
1.837232947200000000e+10 5.048403143882751465e-02 3.060153312981128693e-02 1.837232947200000000e+10
1.836304384000000000e+10 5.308097228407859802e-02 3.060950338840484619e-02 1.836304384000000000e+10
1.835379097600000000e+10 5.546974763274192810e-02 3.060817532241344452e-02 1.835379097600000000e+10
1.834427596800000000e+10 5.823827907443046570e-02 3.061581403017044067e-02 1.834427596800000000e+10
1.833453363200000000e+10 6.087264418601989746e-02 3.061425127089023590e-02 1.833453363200000000e+10
1.832462336000000000e+10 6.390836834907531738e-02 3.062234818935394287e-02 1.832462336000000000e+10
1.831469465600000000e+10 6.674193590879440308e-02 3.062091954052448273e-02 1.831469465600000000e+10
1.830445670400000000e+10 7.002385705709457397e-02 3.062877990305423737e-02 1.830445670400000000e+10
1.829409792000000000e+10 7.311733067035675049e-02 3.062725253403186798e-02 1.829409792000000000e+10
1.828387020800000000e+10 7.655773311853408813e-02 3.063535876572132111e-02 1.828387020800000000e+10
1.827296460800000000e+10 7.995650917291641235e-02 3.063439764082431793e-02 1.827296460800000000e+10
1.826179072000000000e+10 8.382289111614227295e-02 3.064254112541675568e-02 1.826179072000000000e+10
1.825013760000000000e+10 8.755122870206832886e-02 3.064142726361751556e-02 1.825013760000000000e+10
1.823848038400000000e+10 9.169490635395050049e-02 3.065003268420696259e-02 1.823848038400000000e+10
1.822647910400000000e+10 9.557659178972244263e-02 3.064906224608421326e-02 1.822647910400000000e+10
1.821400268800000000e+10 1.000419259071350098e-01 3.065739199519157410e-02 1.821400268800000000e+10
1.820092825600000000e+10 1.042683720588684082e-01 3.065633587539196014e-02 1.820092825600000000e+10
1.818760192000000000e+10 1.090711504220962524e-01 3.066504374146461487e-02 1.818760192000000000e+10
1.817357721600000000e+10 1.136184111237525940e-01 3.066441230475902557e-02 1.817357721600000000e+10
1.815900774400000000e+10 1.188789382576942444e-01 3.067305311560630798e-02 1.815900774400000000e+10
1.814385664000000000e+10 1.238109543919563293e-01 3.067217394709587097e-02 1.814385664000000000e+10
1.812839833600000000e+10 1.294595897197723389e-01 3.068123385310173035e-02 1.812839833600000000e+10
1.811228467200000000e+10 1.348178684711456299e-01 3.068100474774837494e-02 1.811228467200000000e+10
1.809604198400000000e+10 1.408676505088806152e-01 3.068981505930423737e-02 1.809604198400000000e+10
1.807886131200000000e+10 1.467659771442413330e-01 3.068984113633632660e-02 1.807886131200000000e+10
1.806144921600000000e+10 1.534750759601593018e-01 3.069913014769554138e-02 1.806144921600000000e+10
1.804358041600000000e+10 1.598190218210220337e-01 3.069867007434368134e-02 1.804358041600000000e+10
1.802523443200000000e+10 1.671545058488845825e-01 3.070786781609058380e-02 1.802523443200000000e+10
1.800635801600000000e+10 1.741934418678283691e-01 3.070818446576595306e-02 1.800635801600000000e+10
1.798757990400000000e+10 1.820159405469894409e-01 3.071781806647777557e-02 1.798757990400000000e+10
1.796828774400000000e+10 1.894553899765014648e-01 3.071785159409046173e-02 1.796828774400000000e+10
1.794863923200000000e+10 1.978846192359924316e-01 3.072749078273773193e-02 1.794863923200000000e+10
1.792855244800000000e+10 2.058185636997222900e-01 3.072725795209407806e-02 1.792855244800000000e+10
1.790803558400000000e+10 2.148599177598953247e-01 3.073729947209358215e-02 1.790803558400000000e+10
1.788713164800000000e+10 2.234858721494674683e-01 3.073920123279094696e-02 1.788713164800000000e+10
1.786485350400000000e+10 2.334203571081161499e-01 3.074846789240837097e-02 1.786485350400000000e+10
1.784197734400000000e+10 2.428922206163406372e-01 3.074837476015090942e-02 1.784197734400000000e+10
1.781879193600000000e+10 2.534812688827514648e-01 3.075888380408287048e-02 1.781879193600000000e+10
1.779499622400000000e+10 2.636328339576721191e-01 3.076126985251903534e-02 1.779499622400000000e+10
1.776988364800000000e+10 2.751789689064025879e-01 3.077115118503570557e-02 1.776988364800000000e+10
1.774404403200000000e+10 2.863498032093048096e-01 3.077208064496517181e-02 1.774404403200000000e+10
1.771814912000000000e+10 2.986041605472564697e-01 3.078270144760608673e-02 1.771814912000000000e+10
1.769144729600000000e+10 3.105677366256713867e-01 3.078505396842956543e-02 1.769144729600000000e+10
1.766349414400000000e+10 3.239895403385162354e-01 3.079545125365257263e-02 1.766349414400000000e+10
1.763486515200000000e+10 3.371576964855194092e-01 3.079713881015777588e-02 1.763486515200000000e+10
1.760646758400000000e+10 3.512745499610900879e-01 3.080794215202331543e-02 1.760646758400000000e+10
1.757631692800000000e+10 3.657180964946746826e-01 3.081189282238483429e-02 1.757631692800000000e+10
1.754654720000000000e+10 3.810377418994903564e-01 3.082240559160709381e-02 1.754654720000000000e+10
1.751547084800000000e+10 3.964815735816955566e-01 3.082513995468616486e-02 1.751547084800000000e+10
1.748437401600000000e+10 4.131054282188415527e-01 3.083623386919498444e-02 1.748437401600000000e+10
1.745241088000000000e+10 4.295914471149444580e-01 3.083956614136695862e-02 1.745241088000000000e+10
1.741978009600000000e+10 4.475663006305694580e-01 3.085078299045562744e-02 1.741978009600000000e+10
1.738573004800000000e+10 4.657859206199645996e-01 3.085470385849475861e-02 1.738573004800000000e+10
1.735099187200000000e+10 4.855444431304931641e-01 3.086614422500133514e-02 1.735099187200000000e+10
1.731554918400000000e+10 5.052120089530944824e-01 3.087008930742740631e-02 1.731554918400000000e+10
1.727975628800000000e+10 5.263569951057434082e-01 3.088185563683509827e-02 1.727975628800000000e+10
1.724283699200000000e+10 5.477221608161926270e-01 3.088627755641937256e-02 1.724283699200000000e+10
1.720618598400000000e+10 5.703117251396179199e-01 3.089811839163303375e-02 1.720618598400000000e+10
1.716830617600000000e+10 5.933942198753356934e-01 3.090391494333744049e-02 1.716830617600000000e+10
1.712978739200000000e+10 6.181226968765258789e-01 3.091573901474475861e-02 1.712978739200000000e+10
1.709040025600000000e+10 6.432904601097106934e-01 3.092158772051334381e-02 1.709040025600000000e+10
1.705110220800000000e+10 6.696562767028808594e-01 3.093382716178894043e-02 1.705110220800000000e+10
1.701059686400000000e+10 6.966338753700256348e-01 3.093954734504222870e-02 1.701059686400000000e+10
1.697064960000000000e+10 7.245770096778869629e-01 3.095197118818759918e-02 1.697064960000000000e+10
1.692953702400000000e+10 7.533189654350280762e-01 3.095997869968414307e-02 1.692953702400000000e+10
1.688762265600000000e+10 7.836172580718994141e-01 3.097165562212467194e-02 1.688762265600000000e+10
1.684460339200000000e+10 8.150019049644470215e-01 3.098058886826038361e-02 1.684460339200000000e+10
1.680101068800000000e+10 8.478233814239501953e-01 3.099263645708560944e-02 1.680101068800000000e+10
1.675691724800000000e+10 8.813877701759338379e-01 3.100191615521907806e-02 1.675691724800000000e+10
1.671300812800000000e+10 9.159240126609802246e-01 3.101431950926780701e-02 1.671300812800000000e+10
1.666789478400000000e+10 9.518734812736511230e-01 3.102397173643112183e-02 1.666789478400000000e+10
1.662239129600000000e+10 9.891730546951293945e-01 3.103640303015708923e-02 1.662239129600000000e+10
1.657583411200000000e+10 1.027975797653198242e+00 3.104734234511852264e-02 1.657583411200000000e+10
1.652879564800000000e+10 1.068116903305053711e+00 3.105973452329635620e-02 1.652879564800000000e+10
1.648209817600000000e+10 1.108843088150024414e+00 3.107169270515441895e-02 1.648209817600000000e+10
